id,lot_frontage,lot_area,mas_vnr_area,bsmt_fin_sf_1,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,year_built,year_remod/add,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,tot_rms_abv_grd,fireplaces,garage_yr_blt,garage_cars,mo_sold,yr_sold
2658,0.1188295747406238,0.0491377750495963,-0.6207919490397761,-0.9966258856022019,-0.25247574158226177,1.0463444056595717,0.041641036780170164,-0.5467057105162164,1.720965774358996,1.2155408518466522,-0.09574220122974418,-0.8163854403780377,0.302081457357656,2.5221964731806645,0.0,-0.24569766427820758,0.0,-0.1411006334598292,-2.1773320937138747,-1.642899620798202,-0.8246813514975474,0.0,0.8526803978601785,-0.7718449849879598,1.701200182873112,1.0,2.0913187303072416,-0.884519146296812,-2.8745183622141846,-1.0303308422963722,-0.7729327621592084,-1.3919704321034312
2718,0.20210048721424012,0.19789976660534683,-0.6207919490397761,-0.9966258856022019,-0.25247574158226177,3.2957892178670662,2.631411299996945,2.671040128067058,-0.8024133597939695,1.3081525835455259,0.6140315433248177,0.7802137478448534,-0.7899671920675079,-0.3318839237021466,0.0,-0.24569766427820758,0.0,-0.1411006334598292,0.08995002699204352,-0.372165867773097,-0.8246813514975474,0.0,0.8526803978601785,-0.7718449849879598,4.44718049342925,1.0,2.8321705072379446,-0.884519146296812,-0.17969330948610648,0.3674047964777762,0.7168871557245342,-1.3919704321034312
2414,-0.45365794851549035,2.3269127303705304,-0.6207919490397761,0.3647601958887895,-0.25247574158226177,-1.1389662883540446,-0.959262781949861,-1.2880937979707197,1.2558723653190376,0.18968782379759064,-0.16671957568520038,0.1227905526942512,-0.3531477322974423,-0.3318839237021466,0.0,-0.24569766427820758,0.0,-0.1411006334598292,1.0713109449095304,0.9926963114020159,1.1937695088111349,0.0,0.8526803978601785,1.2955969390869326,0.32821002759504325,0.0,0.6096151764458357,0.8417728678512412,0.9867235043812707,0.3674047964777762,1.0893421351954697,-1.3919704321034312
1989,-0.3495693079234696,-0.12880445331132068,-0.6207919490397761,-0.9966258856022019,-0.25247574158226177,0.9228268446935848,-0.100563877356337,-0.36439716442084674,-0.8024133597939695,-1.0641325438179292,0.10705029721441635,-0.8163854403780377,-0.7899671920675079,4.356962442605329,0.0,-0.24569766427820758,0.0,-0.1411006334598292,-1.7374116822336219,0.9926963114020159,-0.8246813514975474,0.0,-1.0441721821253884,-0.7718449849879598,-1.0447801276830255,0.0,-0.8720883774155703,-0.884519146296812,-1.8689866261216181,0.3674047964777762,0.34443217625359857,-0.6255472786117832
625,0.4102777683982816,0.1515546846206707,1.2708168577777383,0.499915853798545,-0.25247574158226177,0.48814004360174584,1.0644225346081255,0.9299935128562777,-0.8024133597939695,-0.052527474491771135,0.27942392089195284,-0.8163854403780377,0.5932944305376997,-0.3318839237021466,0.0,5.343571721603257,0.0,-0.1411006334598292,-0.3838104161405364,-1.0310648508231515,1.1937695088111349,0.0,-1.0441721821253884,1.2955969390869326,0.32821002759504325,0.0,-0.13123660048486732,2.5680648819992946,-0.7427910816979437,0.3674047964777762,0.34443217625359857,0.9072990283715129
333,-2.3792977994678743,-2.02551984564714,-0.6207919490397761,-0.2741574596846,-0.25247574158226177,-0.7779149562996209,-1.2546114497718375,-1.6466339386249467,0.5483366473114415,-0.769674730211254,-0.8764933202397622,-0.8163854403780377,-0.7899671920675079,1.299019160230888,0.0,-0.24569766427820758,0.0,-0.1411006334598292,-0.07925013126959216,-0.6074869331481164,-0.8246813514975474,0.0,-1.0441721821253884,1.2955969390869326,0.32821002759504325,0.0,-0.8720883774155703,-0.884519146296812,-0.3807996567046198,-1.0303308422963722,-0.028022803217337095,1.673722181863161
1327,-0.7659238702915526,-0.129948776323288,-0.6207919490397761,-0.9966258856022019,-0.25247574158226177,0.6876684113160325,-0.3713001561931487,0.015412306611173331,-0.8024133597939695,-0.7673000704241034,-0.764957446095474,-0.8163854403780377,-0.7899671920675079,-0.3318839237021466,0.0,-0.24569766427820758,0.0,-0.1411006334598292,-0.553010574402172,0.9926963114020159,-0.8246813514975474,0.0,-1.0441721821253884,-0.7718449849879598,-1.0447801276830255,0.0,-0.8720883774155703,-0.884519146296812,-0.9036761594727544,-1.0303308422963722,-0.4004777826882727,0.14087587487986486
858,0.3686423121614735,0.09033340348041953,-0.6207919490397761,-0.5149802683238006,-0.25247574158226177,1.1698619666255587,0.7198490888158198,0.5471455660560015,-0.8024133597939695,-0.35173460767274745,-1.0488669439172986,0.808389027637022,-0.7899671920675079,-0.3318839237021466,0.0,-0.24569766427820758,0.0,-0.1411006334598292,0.08995002699204352,0.19260468912694972,-0.8246813514975474,0.0,-1.0441721821253884,1.2955969390869326,0.32821002759504325,0.0,-0.8720883774155703,-0.884519146296812,-0.13947204004240382,-1.0303308422963722,1.4617971146664055,0.9072990283715129
95,-1.4425000341396874,-1.5606386220354196,-0.6207919490397761,-0.9966258856022019,-0.25247574158226177,0.6187836177003859,-0.45060674292312386,-0.7533220627576354,1.275663574214355,0.6266252246333021,0.6545900430136498,-0.8163854403780377,1.2303228093690453,-0.3318839237021466,0.0,-0.24569766427820758,0.0,-0.1411006334598292,1.0036308816048762,0.8985678852520081,-0.8246813514975474,0.0,0.8526803978601785,1.2955969390869326,-1.0447801276830255,0.0,-2.3537919312769766,-0.884519146296812,0.9062809654938654,0.3674047964777762,-1.8902977005720154,1.673722181863161
1568,0.43109549651668605,0.3303551552405632,-0.6207919490397761,0.578551872946039,3.3211227749430123,-0.7209068512383962,0.5229499769345021,0.5805687995068193,-0.8024133597939695,-0.3256133500140908,0.07156160998668826,1.4188534231340098,0.7207001063039689,-0.3318839237021466,0.0,-0.24569766427820758,0.0,-0.1411006334598292,0.08995002699204352,-0.372165867773097,-0.8246813514975474,1.0,0.8526803978601785,-0.7718449849879598,0.32821002759504325,0.0,-0.13123660048486732,2.5680648819992946,-0.05902950115499849,0.3674047964777762,-1.5178427211010797,0.14087587487986486
